job_titles,ai_impact,tasks,ai_models,ai_workload_ratio,domain
It Manager,10.0,1161,4609,0.251898459535691,Leadership & Strategy
Reviewer,10.0,1217,4948,0.2459579628132578,Administrative & Clerical
Information Systems Manager,10.0,1165,4626,0.2518374405533938,Data & IT
Excavator,10.0,222,1034,0.2147001934235976,Sales & Marketing
Information Manager,10.0,1156,4626,0.249891915261565,Hospitality
CTO,10.0,1155,4542,0.2542932628797886,Sales & Marketing
Special Police Officer,10.0,255,1044,0.2442528735632184,Construction
Mental Health Associate,10.0,607,2280,0.2662280701754386,Administrative & Clerical
Behavior Interventionist,10.0,489,2323,0.2105036590615583,Data & IT
Art Therapist,10.0,500,2315,0.2159827213822894,Communication & PR
Aba Therapist,10.0,379,1898,0.1996838777660695,Hospitality
Technical Services Manager,10.0,1249,5254,0.2377236391320898,Sales & Marketing
Technical Program Manager,10.0,1248,5196,0.2401847575057736,Construction
Service Desk Manager,10.0,987,4376,0.2255484460694698,Law Enforcement
Program Supervisor,10.0,864,4093,0.2110921084778891,Supply Chain & Logistics
Real Estate Analyst,10.0,722,3348,0.2156511350059737,Communication & PR
Estate Manager,10.0,761,3620,0.2102209944751381,Hospitality
Commercial Real Estate Appraiser,10.0,589,2321,0.2537699267557087,Sales & Marketing
Academic Administrator,10.0,858,3596,0.2385984427141268,Construction
Information Security Officer,10.0,1131,4569,0.247537754432042,Communication & PR
Directional Driller,10.0,237,1036,0.2287644787644787,Construction
Cultivator,10.0,275,1104,0.2490942028985507,Sales & Marketing
Contact Tracer,10.0,711,3020,0.2354304635761589,Construction
Clinical Scientist,10.0,551,2332,0.2362778730703259,Law Enforcement
Clinical Documentation Specialist,10.0,775,3049,0.2541816989176779,Supply Chain & Logistics
Tailor,10.0,289,1206,0.2396351575456053,Medical & Healthcare
Spa Coordinator,10.0,631,2500,0.2524,Leadership & Strategy
Model Maker,10.0,445,1839,0.241979336595976,Administrative & Clerical
Residential Appraiser,10.0,540,2541,0.2125147579693034,Data & IT
Public Health Analyst,10.0,852,3587,0.2375243936437134,Law Enforcement
Physicist,10.0,523,2359,0.221704111911827,Supply Chain & Logistics
Park Naturalist,10.0,458,1818,0.2519251925192519,Medical & Healthcare
Organizational Psychologist,10.0,516,2072,0.249034749034749,Leadership & Strategy
Nuclear Physicist,10.0,492,2175,0.2262068965517241,Administrative & Clerical
Management Accountant,10.0,747,2895,0.2580310880829015,Construction
Library Page,10.0,792,3156,0.2509505703422053,Communication & PR
Forester,10.0,549,2492,0.2203049759229534,Hospitality
Inventory Manager,10.0,981,4104,0.2390350877192982,Medical & Healthcare
Finance Executive,10.0,1081,4390,0.2462414578587699,Leadership & Strategy
Finance Director,10.0,1094,4639,0.2358266867859452,Administrative & Clerical
Director Of Accounting,10.0,834,3310,0.2519637462235649,Data & IT
Branch Manager,10.0,945,3786,0.2496038034865293,Communication & PR
Banker,10.0,994,4020,0.2472636815920398,Hospitality
Social Scientist,10.0,856,3574,0.2395075545607163,Sales & Marketing
Research Psychologist,10.0,858,3432,0.25,Construction
Private Banker,10.0,763,3501,0.2179377320765495,Administrative & Clerical
Personal Banker,10.0,655,2494,0.2626303127506014,Data & IT
Payroll Consultant,10.0,686,2912,0.235576923076923,Communication & PR
Options Trader,10.0,629,2631,0.2390725959711136,Hospitality
Mortgage Consultant,10.0,713,2914,0.2446808510638297,Sales & Marketing
Marine Biologist,10.0,431,2053,0.209936678032148,Data & IT
Plasterer,10.0,186,842,0.2209026128266033,Communication & PR
Pipefitter,10.0,201,892,0.2253363228699551,Hospitality
Oil Field,10.0,226,945,0.2391534391534391,Sales & Marketing
Motorcycle Mechanic,10.0,204,858,0.2377622377622377,Construction
Mig Welder,10.0,185,836,0.2212918660287081,Law Enforcement
Marine Electrician,10.0,235,938,0.2505330490405117,Supply Chain & Logistics
Master Electrician,10.0,250,959,0.2606882168925964,Law Enforcement
Mason,10.0,233,826,0.2820823244552058,Supply Chain & Logistics
Lumberjack,10.0,191,607,0.314662273476112,Medical & Healthcare
Logger,10.0,188,626,0.3003194888178914,Leadership & Strategy
Locksmith,10.0,246,844,0.2914691943127962,Administrative & Clerical
Loader Operator,10.0,206,717,0.2873082287308228,Data & IT
Laundry Aide,10.0,240,790,0.3037974683544304,Communication & PR
Landscape Laborer,10.0,224,706,0.3172804532577903,Hospitality
Electrician Apprentice,10.0,459,1472,0.311820652173913,Administrative & Clerical
Rigger,10.0,176,867,0.2029988465974625,Leadership & Strategy
Plumber Helper,10.0,185,855,0.2163742690058479,Administrative & Clerical
Mover Helper,10.0,246,752,0.3271276595744681,Data & IT
Miner,10.0,207,653,0.3169984686064318,Communication & PR
Merchant Marine,10.0,212,638,0.3322884012539185,Hospitality
Mechanic Helper,10.0,247,908,0.2720264317180617,Sales & Marketing
Master Plumber,10.0,239,901,0.2652608213096559,Construction
Travel Consultant,10.0,1072,4402,0.2435256701499318,Administrative & Clerical
Mentor,10.0,823,3619,0.227410886985355,Data & IT
Coach,10.0,946,3620,0.2613259668508287,Communication & PR
Camp Counselor,10.0,947,3687,0.2568483862218605,Hospitality
Associate Pastor,10.0,679,2966,0.2289278489548213,Sales & Marketing
Zamboni Driver,10.0,172,778,0.2210796915167095,Construction
Central Office Technician,10.0,615,2578,0.2385570209464701,Medical & Healthcare
Speaker,10.0,1128,4578,0.2463958060288335,Leadership & Strategy
Spotter,10.0,241,910,0.2648351648351648,Medical & Healthcare
Yield Engineer,10.0,860,3399,0.253015592821418,Data & IT
Technical Manager,10.0,1269,5328,0.2381756756756756,Communication & PR
Release Manager,10.0,914,4248,0.2151600753295668,Hospitality
Human Resources Officer,10.0,1192,4622,0.2578970142795326,Medical & Healthcare
Human Resources Assistant,10.0,1140,4541,0.2510460251046025,Leadership & Strategy
Human Resource Assistant,10.0,1143,4472,0.2555903398926655,Administrative & Clerical
Hse Manager,10.0,1016,3865,0.2628719275549806,Data & IT
Hr Representative,10.0,1147,4480,0.2560267857142857,Communication & PR
Hr Assistant,10.0,1135,4773,0.237795935470354,Hospitality
Headhunter,10.0,1005,3934,0.255465175394001,Sales & Marketing
Campus Recruiter,10.0,951,4469,0.2127992839561423,Construction
Day Porter,10.0,392,1650,0.2375757575757575,Sales & Marketing
Auto Detailer,10.0,211,895,0.235754189944134,Construction
Finisher,10.0,448,2046,0.2189638318670576,Law Enforcement
Plumbing Inspector,10.0,289,1084,0.2666051660516605,Data & IT
Farm Manager,10.0,609,2914,0.2089910775566232,Medical & Healthcare
Farm Hand,10.0,498,1929,0.2581648522550544,Leadership & Strategy
Farm,10.0,553,2720,0.2033088235294117,Administrative & Clerical
Equipment Manager,10.0,723,3119,0.2318050657261943,Data & IT
Electrical Superintendent,10.0,814,3497,0.2327709465255933,Communication & PR
Detailer,10.0,539,1896,0.2842827004219409,Hospitality
Manual Machinist,10.0,194,846,0.2293144208037825,Medical & Healthcare
Maintenance Assistant,10.0,725,2630,0.2756653992395437,Leadership & Strategy
Luthier,10.0,285,1143,0.2493438320209973,Administrative & Clerical
Low Voltage Electrician,10.0,529,1951,0.2711430035879036,Data & IT
Loadmaster,10.0,554,2024,0.2737154150197628,Communication & PR
Landscaping,10.0,551,2538,0.2171000788022064,Hospitality
Landscape Foreman,10.0,538,2203,0.2442124375851112,Sales & Marketing
Jeweler,10.0,470,2560,0.18359375,Construction
Porter,10.0,203,1030,0.1970873786407767,Administrative & Clerical
Farmer,10.0,533,2542,0.2096774193548387,Supply Chain & Logistics
Assistant Basketball Coach,10.0,946,3606,0.2623405435385468,Administrative & Clerical
Assistant Athletic Director,10.0,935,3701,0.252634423128884,Data & IT
Government Contractor,10.0,722,2689,0.2685013015991074,Communication & PR
Federal Contractor,10.0,756,2784,0.271551724137931,Hospitality
Community Worker,10.0,984,4335,0.2269896193771626,Sales & Marketing
Activist,10.0,887,3578,0.2479038569032979,Construction
Radio,10.0,961,4258,0.2256928135274777,Administrative & Clerical
Public Address Announcer,10.0,1082,4469,0.2421123293801745,Data & IT
Performer,10.0,874,3842,0.2274856845393024,Communication & PR
Massage Therapist,10.0,357,1459,0.2446881425633996,Hospitality
Licensed Massage Therapist,10.0,348,1266,0.2748815165876777,Sales & Marketing
Gym,10.0,343,1235,0.2777327935222672,Construction
Diver,10.0,240,839,0.2860548271752086,Law Enforcement
Assistant Soccer Coach,10.0,933,3562,0.2619314991577765,Supply Chain & Logistics
Laborer,10.0,201,615,0.3268292682926829,Sales & Marketing
Psychotherapist,10.0,531,2391,0.2220828105395232,Hospitality
Psychologist,10.0,520,2350,0.2212765957446808,Sales & Marketing
Psychiatrist,10.0,499,2304,0.2165798611111111,Construction
Primary Care Physician,10.0,450,1872,0.2403846153846154,Law Enforcement
Physician Liaison,10.0,536,2357,0.2274077216801018,Supply Chain & Logistics
Passenger Service Agent,10.0,382,1900,0.2010526315789473,Administrative & Clerical
Ordinary Seaman,10.0,193,998,0.1933867735470942,Data & IT
Pharmaceutical,10.0,596,2579,0.231097324544397,Law Enforcement
Hospice Chaplain,10.0,371,1476,0.2513550135501355,Supply Chain & Logistics
Doorman,10.0,443,1559,0.2841565105837075,Medical & Healthcare
Dietary Aide,10.0,749,3220,0.2326086956521739,Leadership & Strategy
Concierge,10.0,961,4145,0.2318455971049457,Administrative & Clerical
Busser,10.0,421,1614,0.2608426270136307,Data & IT
Busboy,10.0,411,1533,0.2681017612524461,Communication & PR
Bellman,10.0,447,1642,0.2722289890377588,Hospitality
Rheumatologist,10.0,392,1663,0.2357185808779314,Communication & PR
Independent Adjuster,10.0,528,1963,0.2689760570555272,Construction
Heavy Construction,10.0,217,701,0.3095577746077033,Law Enforcement
Deckhand,10.0,199,635,0.3133858267716535,Supply Chain & Logistics
Crematory Operator,10.0,169,618,0.273462783171521,Medical & Healthcare
Speech Pathology Assistant,10.0,794,3300,0.2406060606060606,Leadership & Strategy
Speech Pathologist,10.0,803,3327,0.2413585813044785,Administrative & Clerical
Speech Language Pathology Assistant,10.0,799,3313,0.2411711439782674,Data & IT
Manager Trainee,10.0,1040,4010,0.2593516209476309,Administrative & Clerical
Water Treatment Plant Operator,10.0,330,1512,0.2182539682539682,Data & IT
Wastewater Treatment Operator,10.0,333,1509,0.220675944333996,Communication & PR
Vp Of Engineering,10.0,1090,4331,0.2516739782960055,Hospitality
Reactor Operator,10.0,216,1120,0.1928571428571428,Sales & Marketing
Project Engineering Manager,10.0,685,2876,0.2381780250347705,Construction
Power Plant Operator,10.0,290,1281,0.2263856362217018,Law Enforcement
Assistant Coach,10.0,945,3613,0.2615554940492665,Leadership & Strategy
Flight Attendant,10.0,409,1541,0.2654120700843608,Communication & PR
Fleet Manager,10.0,802,3163,0.2535567499209611,Hospitality
Fleet Administrator,10.0,805,3168,0.2541035353535353,Sales & Marketing
Bus Monitor,10.0,439,1774,0.2474633596392333,Construction
Air Traffic Controller,10.0,372,1553,0.2395363811976819,Law Enforcement
Summer Associate,10.0,501,2296,0.218205574912892,Supply Chain & Logistics
Office Worker,10.0,750,3441,0.2179598953792502,Medical & Healthcare
Office,10.0,714,3367,0.212058212058212,Leadership & Strategy
Bellhop,10.0,447,1642,0.2722289890377588,Sales & Marketing
Beach Attendant,10.0,448,1577,0.2840837032339885,Construction
Toll Collector,10.0,214,1074,0.1992551210428305,Law Enforcement
Terminal Manager,10.0,806,3428,0.23512252042007,Supply Chain & Logistics
Steward,10.0,374,1839,0.2033713974986405,Medical & Healthcare
Ramp Agent,10.0,313,1451,0.2157133011716057,Leadership & Strategy
Assistant Football Coach,10.0,933,3585,0.2602510460251046,Medical & Healthcare
Plant Manager,10.0,522,2157,0.2420027816411682,Supply Chain & Logistics
Medication Aide,10.0,491,1951,0.2516658124038954,Communication & PR
Medical Librarian,10.0,549,2812,0.1952347083926031,Hospitality
Insurance,10.0,831,3555,0.2337552742616033,Sales & Marketing
Saw Filer,10.0,80,372,0.2150537634408602,Construction
Roofer,10.0,90,318,0.2830188679245283,Law Enforcement
Ironworker,10.0,348,1201,0.2897585345545378,Supply Chain & Logistics
Highway Maintenance Worker,10.0,479,1697,0.2822628167354154,Medical & Healthcare
Glazier,10.0,400,1400,0.2857142857142857,Leadership & Strategy
Client Coordinator,10.0,1096,4176,0.2624521072796935,Medical & Healthcare
Client Advisor,10.0,1087,4173,0.2604840642223819,Leadership & Strategy
Call Center Director,10.0,1109,4263,0.2601454374853389,Administrative & Clerical
Relocation Consultant,10.0,896,3978,0.2252388134741076,Data & IT
Life Coach,10.0,960,3946,0.2432843385707045,Communication & PR
Job Coach,10.0,915,3836,0.2385297184567257,Hospitality
Aquatics Director,10.0,545,2319,0.235015092712376,Administrative & Clerical
Career Counselor,10.0,909,3747,0.2425940752602081,Construction
Account Coordinator,10.0,1040,4194,0.2479732951835956,Administrative & Clerical
Account Assistant,10.0,1027,4177,0.2458702418003351,Data & IT
Customer Service Manager,10.0,1071,4143,0.2585083272990586,Communication & PR
Customer Service Coordinator,10.0,1066,4140,0.257487922705314,Hospitality
Customer Service Assistant,10.0,1062,4115,0.2580801944106926,Sales & Marketing
Customer Service Agent,10.0,1085,4191,0.2588880935337628,Construction
Customer Service Advisor,10.0,1084,4177,0.2595163993296624,Law Enforcement
Customer Representative,10.0,1069,4137,0.2583998066231568,Supply Chain & Logistics
Marketing Copywriter,10.0,981,4424,0.2217450271247739,Communication & PR
Field Marketing Representative,10.0,1115,4804,0.232098251457119,Hospitality
Creative Director,10.0,1152,4622,0.2492427520553873,Sales & Marketing
Creative Assistant,10.0,1073,4404,0.2436421435059037,Construction
Copywriter,10.0,1119,4811,0.2325919767200166,Law Enforcement
Booking Agent,10.0,1008,4303,0.234255170811062,Supply Chain & Logistics
Franchise Business Consultant,10.0,1150,4700,0.2446808510638297,Sales & Marketing
Report Writer,10.0,1252,5110,0.2450097847358121,Data & IT
Radio Host,10.0,1123,4680,0.2399572649572649,Communication & PR
Proposal Writer,10.0,1229,5096,0.2411695447409733,Hospitality
Photojournalist,10.0,931,3928,0.2370162932790224,Sales & Marketing
Newspaper Reporter,10.0,950,4074,0.2331860579283259,Construction
News Reporter,10.0,961,4104,0.2341617933723196,Law Enforcement
News Photographer,10.0,913,3898,0.2342226782965623,Supply Chain & Logistics
Retail Store Manager,10.0,1013,4332,0.2338411819021237,Law Enforcement
Retail Manager,10.0,1009,4273,0.2361338637959279,Supply Chain & Logistics
Retail Management,10.0,997,4246,0.2348092322185586,Medical & Healthcare
Retail District Manager,10.0,1010,4280,0.2359813084112149,Leadership & Strategy
Retail Director,10.0,1003,4288,0.2339085820895522,Administrative & Clerical
Retail Assistant Manager,10.0,1006,4288,0.2346082089552238,Data & IT
Merchandising,10.0,747,3111,0.2401157184185149,Communication & PR
Construction Flagger,10.0,468,1615,0.2897832817337461,Supply Chain & Logistics
Construction Assistant,10.0,639,2396,0.26669449081803,Medical & Healthcare
Construction Administrator,10.0,859,3253,0.2640639409775592,Leadership & Strategy
Concrete Worker,10.0,463,1556,0.2975578406169666,Administrative & Clerical
Civil Engineer,10.0,1005,3991,0.2518165873214733,Data & IT
Building Superintendent,10.0,850,3426,0.24810274372446,Communication & PR
Store Manager,10.0,920,4030,0.228287841191067,Hospitality
Store Director,10.0,915,3852,0.2375389408099688,Sales & Marketing
Showroom Manager,10.0,1011,4346,0.2326277036355269,Construction
Senior Finance Manager,10.0,781,3525,0.2215602836879432,Communication & PR
Director Of Facilities,10.0,959,3486,0.2751004016064257,Data & IT
Director Of Construction,10.0,974,3598,0.2707059477487493,Communication & PR
Construction Technician,10.0,880,3156,0.2788339670468948,Hospitality
Construction Superintendent,10.0,911,3427,0.265830172162241,Sales & Marketing
Construction Project Engineer,10.0,981,3677,0.2667935817242317,Construction
Construction Helper,10.0,553,1976,0.2798582995951417,Law Enforcement
Meat Cutter,10.0,197,856,0.2301401869158878,Hospitality
Dog Walker,10.0,338,1529,0.2210595160235448,Administrative & Clerical
Dog Sitter,10.0,185,941,0.1965993623804463,Data & IT
Career Advisor,10.0,915,3738,0.2447833065810594,Law Enforcement
Bridal Consultant,10.0,712,3158,0.2254591513616212,Supply Chain & Logistics
Agile Coach,10.0,895,3877,0.2308485942739231,Medical & Healthcare
Golf Professional,10.0,506,2537,0.1994481671265273,Leadership & Strategy
Golf Course Superintendent,10.0,559,2805,0.1992869875222816,Administrative & Clerical
Assistant Golf Professional,10.0,562,2674,0.2101720269259536,Data & IT
Youth Minister,10.0,737,3318,0.2221217600964436,Communication & PR
Worship Leader,10.0,676,2702,0.2501850481125092,Hospitality
Wind Technician,10.0,278,1090,0.255045871559633,Communication & PR
Wildlife Technician,10.0,317,1366,0.2320644216691068,Hospitality
Union Carpenter,10.0,298,1093,0.2726440988106129,Sales & Marketing
Sprinkler Fitter,10.0,86,318,0.270440251572327,Construction
Advertising Coordinator,10.0,1171,4994,0.2344813776531838,Medical & Healthcare
Solar Panel Installer,10.0,194,813,0.2386223862238622,Supply Chain & Logistics
